date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:15:29	2346326/2346326	---M--	200	added ('OK')	application/pdf	date:Sat,%2008%20Apr%202023%2011:42:48%20GMT	https://schoolerpindia.com/images/bg/RS9N.pdf	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/bg/RS9N.pdf	(from https://schoolerpindia.com/pricing.php)
12:15:32	289817/289817	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Apr%202023%2010:55:22%20GMT	https://schoolerpindia.com/images/bg/RS910.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/bg/RS910.png	(from https://schoolerpindia.com/pricing.php)
12:15:43	2469416/2469416	---M--	200	added ('OK')	application/pdf	date:Sat,%2008%20Apr%202023%2011:42:52%20GMT	https://schoolerpindia.com/images/bg/RS9W.pdf	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/bg/RS9W.pdf	(from https://schoolerpindia.com/pricing.php)
12:15:48	313422/313422	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Apr%202023%2010:55:24%20GMT	https://schoolerpindia.com/images/bg/T304F-mini.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/bg/T304F-mini.png	(from https://schoolerpindia.com/pricing.php)
12:15:54	4130144/4130144	---M--	200	added ('OK')	application/pdf	date:Mon,%2008%20Jul%202024%2009:31:31%20GMT	https://schoolerpindia.com/images/bg/304mini.pdf	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/bg/304mini.pdf	(from https://schoolerpindia.com/pricing.php)
12:15:56	141084/141084	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jul%202024%2006:44:04%20GMT	https://schoolerpindia.com/images/bg/T304F+.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/bg/T304F+.png	(from https://schoolerpindia.com/pricing.php)
12:16:10	3403384/3403384	---M--	200	added ('OK')	application/pdf	date:Sat,%2008%20Apr%202023%2011:42:54%20GMT	https://schoolerpindia.com/images/bg/RS910.pdf	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/bg/RS910.pdf	(from https://schoolerpindia.com/pricing.php)
12:16:10	2771713/2771713	---M--	200	added ('OK')	application/pdf	date:Sat,%2008%20Apr%202023%2011:43:14%20GMT	https://schoolerpindia.com/images/bg/T304F_mini.pdf	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/bg/T304F_mini.pdf	(from https://schoolerpindia.com/pricing.php)
12:16:13	199768/199768	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jul%202024%2006:41:35%20GMT	https://schoolerpindia.com/images/bg/T304f.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/bg/T304f.png	(from https://schoolerpindia.com/pricing.php)
12:16:14	17666/17666	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jul%202024%2006:46:46%20GMT	https://schoolerpindia.com/images/bg/Cardthik.jpg	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/bg/Cardthik.jpg	(from https://schoolerpindia.com/pricing.php)
12:16:19	207478/207478	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Apr%202021%2002:10:14%20GMT	https://schoolerpindia.com/images/about/partners.jpg	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/about/partners.jpg	(from https://schoolerpindia.com/partners.php)
12:16:21	45590/45590	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2013:01:46%20GMT	https://schoolerpindia.com/images/partners/Profits.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/partners/Profits.png	(from https://schoolerpindia.com/partners.php)
12:16:21	6848441/6848441	---M--	200	added ('OK')	application/pdf	date:Sat,%2008%20Apr%202023%2011:43:10%20GMT	https://schoolerpindia.com/images/bg/T52F_pro.pdf	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/bg/T52F_pro.pdf	(from https://schoolerpindia.com/pricing.php)
12:16:21	48230/48230	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2013:01:46%20GMT	https://schoolerpindia.com/images/partners/Payment%20plane.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/partners/Payment%20plane.png	(from https://schoolerpindia.com/partners.php)
12:16:24	16504/16504	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2013:01:46%20GMT	https://schoolerpindia.com/images/partners/Market_resource.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/partners/Market_resource.png	(from https://schoolerpindia.com/partners.php)
12:16:24	40362/40362	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2013:01:46%20GMT	https://schoolerpindia.com/images/partners/Pre_salessupport.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/partners/Pre_salessupport.png	(from https://schoolerpindia.com/partners.php)
12:16:25	29246/29246	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2013:01:46%20GMT	https://schoolerpindia.com/images/partners/Technical_part.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/partners/Technical_part.png	(from https://schoolerpindia.com/partners.php)
12:16:26	62846/62846	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2013:01:46%20GMT	https://schoolerpindia.com/images/partners/Anywhere_sales.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/partners/Anywhere_sales.png	(from https://schoolerpindia.com/partners.php)
12:16:27	11945/11945	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2013:01:46%20GMT	https://schoolerpindia.com/images/partners/Revenue_stream.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/partners/Revenue_stream.png	(from https://schoolerpindia.com/partners.php)
12:16:27	34001/34001	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2013:01:46%20GMT	https://schoolerpindia.com/images/partners/Account.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/partners/Account.png	(from https://schoolerpindia.com/partners.php)
12:16:28	3814751/3814751	---M--	200	added ('OK')	application/pdf	date:Thu,%2004%20Jul%202024%2006:39:37%20GMT	https://schoolerpindia.com/images/bg/1907220219_doneT304f+.pdf	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/bg/1907220219_doneT304f+.pdf	(from https://schoolerpindia.com/pricing.php)
12:16:28	2729937/2729937	---M--	200	added ('OK')	application/pdf	date:Thu,%2004%20Jul%202024%2006:42:34%20GMT	https://schoolerpindia.com/images/bg/2304240217_T304F%20miniwith%20wifi.pdf	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/bg/2304240217_T304F%20miniwith%20wifi.pdf	(from https://schoolerpindia.com/pricing.php)
12:16:28	155845/155845	---M-Z	200	added ('OK')	text/css	etag:W/%22260c5-fByeBXPlzqi603M74vxjqoxo6o0%22	https://cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/css/bootstrap.min.css	C:/Users/hs831/OneDrive/Desktop/rfid%20card/cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/css/bootstrap.min.css	(from https://schoolerpindia.com/client.php)
12:16:28	78743/78743	---MCZ	200	added ('OK')	application/javascript	etag:W/%2213397-kBFpUnUH/55mLPZNjjYfNZMIlw0%22	https://cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/js/bootstrap.bundle.min.js	C:/Users/hs831/OneDrive/Desktop/rfid%20card/cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/js/bootstrap.bundle.min.js	(from https://schoolerpindia.com/client.php)
12:16:30	55983/55983	---M--	200	added ('OK')	text/css	date:Sat,%2020%20Nov%202021%2008:29:26%20GMT	https://schoolerpindia.com/dependencies/fontawesome/css/all.min.css	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/fontawesome/css/all.min.css	(from https://schoolerpindia.com/client.php)
12:16:30	155732/155732	---M--	200	added ('OK')	text/css	date:Mon,%2009%20Jan%202023%2008:26:52%20GMT	https://schoolerpindia.com/dependencies/bootstrap/css/bootstrap.min.css	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/bootstrap/css/bootstrap.min.css	(from https://schoolerpindia.com/client.php)
12:16:30	19789/19789	---M--	200	added ('OK')	text/css	date:Sat,%2020%20Nov%202021%2008:29:26%20GMT	https://schoolerpindia.com/dependencies/swiper/css/swiper.min.css	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/swiper/css/swiper.min.css	(from https://schoolerpindia.com/client.php)
12:16:30	45384/45384	---M--	200	added ('OK')	text/css	date:Mon,%2022%20Nov%202021%2012:36:14%20GMT	https://schoolerpindia.com/dependencies/wow/css/animate.css	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/wow/css/animate.css	(from https://schoolerpindia.com/client.php)
12:16:30	7302/7302	---M--	200	added ('OK')	text/css	date:Sat,%2020%20Nov%202021%2008:29:26%20GMT	https://schoolerpindia.com/dependencies/magnific-popup/css/magnific-popup.css	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/magnific-popup/css/magnific-popup.css	(from https://schoolerpindia.com/client.php)
12:16:30	26145/26145	---M--	200	added ('OK')	text/css	date:Mon,%2029%20Nov%202021%2009:37:24%20GMT	https://schoolerpindia.com/dependencies/components-elegant-icons/css/elegant-icons.min.css	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/components-elegant-icons/css/elegant-icons.min.css	(from https://schoolerpindia.com/client.php)
12:16:31	13760/13760	---M--	200	added ('OK')	text/css	date:Sat,%2020%20Nov%202021%2008:29:26%20GMT	https://schoolerpindia.com/dependencies/simple-line-icons/css/simple-line-icons.css	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/simple-line-icons/css/simple-line-icons.css	(from https://schoolerpindia.com/client.php)
12:16:32	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:46:44%20GMT	https://schoolerpindia.com/fonts/fonts.css	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/fonts/fonts.css	(from https://schoolerpindia.com/client.php)
12:16:32	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:46:45%20GMT	https://schoolerpindia.com/media/background/bg-client.svg	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/media/background/bg-client.svg	(from https://schoolerpindia.com/client.php)
12:16:32	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:46:45%20GMT	https://schoolerpindia.com/general-sprite1.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/general-sprite1.png	(from https://schoolerpindia.com/client.php)
12:16:32	242631/242631	---M--	200	added ('OK')	text/css	date:Thu,%2009%20Nov%202023%2006:31:00%20GMT	https://schoolerpindia.com/assets/css/app-1.css	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/assets/css/app-1.css	(from https://schoolerpindia.com/client.php)
12:16:32	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:46:45%20GMT	https://schoolerpindia.com/www.google-analytics.com/analytics.js	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/www.google-analytics.com/analytics.js	(from https://schoolerpindia.com/client.php)
12:16:33	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:46:45%20GMT	https://schoolerpindia.com/connect.facebook.net/en_US/fbevents.js	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/connect.facebook.net/en_US/fbevents.js	(from https://schoolerpindia.com/client.php)
12:16:33	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:46:46%20GMT	https://schoolerpindia.com/diwali.jpg	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/diwali.jpg	(from https://schoolerpindia.com/client.php)
12:16:33	10591/10591	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Nov%202023%2005:00:22%20GMT	https://schoolerpindia.com/images/states/Punjab_01.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Punjab_01.png	(from https://schoolerpindia.com/client.php)
12:16:33	10543/10543	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2012:33:52%20GMT	https://schoolerpindia.com/images/states/Uttarakhand_01.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Uttarakhand_01.png	(from https://schoolerpindia.com/client.php)
12:16:34	10056/10056	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2012:33:52%20GMT	https://schoolerpindia.com/images/states/Uttarakhand_02.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Uttarakhand_02.png	(from https://schoolerpindia.com/client.php)
12:16:34	10154/10154	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2012:33:52%20GMT	https://schoolerpindia.com/images/states/Uttarakhand_03.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Uttarakhand_03.png	(from https://schoolerpindia.com/client.php)
12:16:34	12035/12035	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2012:33:52%20GMT	https://schoolerpindia.com/images/states/Uttarakhand_04.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Uttarakhand_04.png	(from https://schoolerpindia.com/client.php)
12:16:34	5660/5660	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Nov%202023%2004:36:42%20GMT	https://schoolerpindia.com/images/states/Delhi_01.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Delhi_01.png	(from https://schoolerpindia.com/client.php)
12:16:35	11853/11853	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Nov%202023%2004:36:42%20GMT	https://schoolerpindia.com/images/states/Delhi_02.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Delhi_02.png	(from https://schoolerpindia.com/client.php)
12:16:35	11847/11847	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2009:52:26%20GMT	https://schoolerpindia.com/images/states/up_01.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/up_01.png	(from https://schoolerpindia.com/client.php)
12:16:35	7775/7775	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2007:00:02%20GMT	https://schoolerpindia.com/images/states/up_02.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/up_02.png	(from https://schoolerpindia.com/client.php)
12:16:35	10531/10531	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2006:59:56%20GMT	https://schoolerpindia.com/images/states/up_03.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/up_03.png	(from https://schoolerpindia.com/client.php)
12:16:36	11143/11143	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2006:59:52%20GMT	https://schoolerpindia.com/images/states/up_04.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/up_04.png	(from https://schoolerpindia.com/client.php)
12:16:36	9078/9078	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2007:00:00%20GMT	https://schoolerpindia.com/images/states/up_05.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/up_05.png	(from https://schoolerpindia.com/client.php)
12:16:36	13128/13128	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2006:59:58%20GMT	https://schoolerpindia.com/images/states/up_06.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/up_06.png	(from https://schoolerpindia.com/client.php)
12:16:37	11632/11632	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2009:46:34%20GMT	https://schoolerpindia.com/images/states/Bihar_01.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Bihar_01.png	(from https://schoolerpindia.com/client.php)
12:16:37	11507/11507	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2009:46:34%20GMT	https://schoolerpindia.com/images/states/Bihar_02.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Bihar_02.png	(from https://schoolerpindia.com/client.php)
12:16:38	12240/12240	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2009:46:34%20GMT	https://schoolerpindia.com/images/states/Bihar_03.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Bihar_03.png	(from https://schoolerpindia.com/client.php)
12:16:38	12246/12246	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2009:46:34%20GMT	https://schoolerpindia.com/images/states/Bihar_04.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Bihar_04.png	(from https://schoolerpindia.com/client.php)
12:16:38	11572/11572	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2009:46:34%20GMT	https://schoolerpindia.com/images/states/Bihar_05.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Bihar_05.png	(from https://schoolerpindia.com/client.php)
12:16:38	13488/13488	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2009:46:34%20GMT	https://schoolerpindia.com/images/states/Bihar_06.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Bihar_06.png	(from https://schoolerpindia.com/client.php)
12:16:38	11124/11124	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2010:56:32%20GMT	https://schoolerpindia.com/images/states/RAJASTHAN_01.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/RAJASTHAN_01.png	(from https://schoolerpindia.com/client.php)
12:16:39	8864/8864	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2010:56:32%20GMT	https://schoolerpindia.com/images/states/RAJASTHAN_02.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/RAJASTHAN_02.png	(from https://schoolerpindia.com/client.php)
12:16:39	12721/12721	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2010:56:32%20GMT	https://schoolerpindia.com/images/states/RAJASTHAN_03.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/RAJASTHAN_03.png	(from https://schoolerpindia.com/client.php)
12:16:39	9269/9269	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2010:56:32%20GMT	https://schoolerpindia.com/images/states/RAJASTHAN_04.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/RAJASTHAN_04.png	(from https://schoolerpindia.com/client.php)
12:16:39	11446/11446	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2010:56:32%20GMT	https://schoolerpindia.com/images/states/RAJASTHAN_05.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/RAJASTHAN_05.png	(from https://schoolerpindia.com/client.php)
12:16:39	14515/14515	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Nov%202023%2011:08:28%20GMT	https://schoolerpindia.com/images/states/RAJASTHAN_06.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/RAJASTHAN_06.png	(from https://schoolerpindia.com/client.php)
12:16:40	11760/11760	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2006:49:36%20GMT	https://schoolerpindia.com/images/states/Madhya%20Pradesh_01.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Madhya%20Pradesh_01.png	(from https://schoolerpindia.com/client.php)
12:16:40	8269/8269	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2006:49:36%20GMT	https://schoolerpindia.com/images/states/Madhya%20Pradesh_02.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Madhya%20Pradesh_02.png	(from https://schoolerpindia.com/client.php)
12:16:40	12895/12895	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2006:49:36%20GMT	https://schoolerpindia.com/images/states/Madhya%20Pradesh_03.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Madhya%20Pradesh_03.png	(from https://schoolerpindia.com/client.php)
12:16:40	12973/12973	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2006:49:36%20GMT	https://schoolerpindia.com/images/states/Madhya%20Pradesh_04.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Madhya%20Pradesh_04.png	(from https://schoolerpindia.com/client.php)
12:16:41	10957/10957	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2006:49:36%20GMT	https://schoolerpindia.com/images/states/Madhya%20Pradesh_05.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Madhya%20Pradesh_05.png	(from https://schoolerpindia.com/client.php)
12:16:41	12842/12842	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2006:49:36%20GMT	https://schoolerpindia.com/images/states/Madhya%20Pradesh_06.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Madhya%20Pradesh_06.png	(from https://schoolerpindia.com/client.php)
12:16:41	12596/12596	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2012:33:22%20GMT	https://schoolerpindia.com/images/states/Gujarat_01.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Gujarat_01.png	(from https://schoolerpindia.com/client.php)
12:16:41	5210/5210	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2012:33:22%20GMT	https://schoolerpindia.com/images/states/Gujarat_02.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Gujarat_02.png	(from https://schoolerpindia.com/client.php)
12:16:42	9805/9805	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2012:33:22%20GMT	https://schoolerpindia.com/images/states/Gujarat_03.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Gujarat_03.png	(from https://schoolerpindia.com/client.php)
12:16:42	7633/7633	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2012:33:22%20GMT	https://schoolerpindia.com/images/states/Gujarat_04.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Gujarat_04.png	(from https://schoolerpindia.com/client.php)
12:16:42	9348/9348	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2012:33:28%20GMT	https://schoolerpindia.com/images/states/Gujarat_05.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Gujarat_05.png	(from https://schoolerpindia.com/client.php)
12:16:42	8916544/8916544	---M--	200	added ('OK')	application/pdf	date:Mon,%2030%20Oct%202023%2013:03:38%20GMT	https://schoolerpindia.com/brochure/brochure.pdf	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/brochure/brochure.pdf	(from https://schoolerpindia.com/partners.php)
12:16:42	14078/14078	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2012:33:38%20GMT	https://schoolerpindia.com/images/states/Haryana_01.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Haryana_01.png	(from https://schoolerpindia.com/client.php)
12:16:43	12258/12258	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2012:33:38%20GMT	https://schoolerpindia.com/images/states/Haryana_02.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Haryana_02.png	(from https://schoolerpindia.com/client.php)
12:16:43	9499/9499	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2012:33:38%20GMT	https://schoolerpindia.com/images/states/Haryana_03.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Haryana_03.png	(from https://schoolerpindia.com/client.php)
12:16:43	9702/9702	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2012:33:38%20GMT	https://schoolerpindia.com/images/states/Haryana_04.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Haryana_04.png	(from https://schoolerpindia.com/client.php)
12:16:43	9643/9643	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2012:33:38%20GMT	https://schoolerpindia.com/images/states/Haryana_05.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Haryana_05.png	(from https://schoolerpindia.com/client.php)
12:16:44	11296/11296	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Nov%202023%2005:51:02%20GMT	https://schoolerpindia.com/images/states/West%20Bengal_01.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/West%20Bengal_01.png	(from https://schoolerpindia.com/client.php)
12:16:44	11044/11044	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2013:48:18%20GMT	https://schoolerpindia.com/images/states/Jharkhand_01.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Jharkhand_01.png	(from https://schoolerpindia.com/client.php)
12:16:44	6919/6919	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2012:33:16%20GMT	https://schoolerpindia.com/images/states/Odisha_01.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Odisha_01.png	(from https://schoolerpindia.com/client.php)
12:16:44	12959/12959	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2012:33:16%20GMT	https://schoolerpindia.com/images/states/Odisha_02.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Odisha_02.png	(from https://schoolerpindia.com/client.php)
12:16:45	8986/8986	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2012:33:16%20GMT	https://schoolerpindia.com/images/states/Odisha_03.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Odisha_03.png	(from https://schoolerpindia.com/client.php)
12:16:45	7301/7301	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2013:48:14%20GMT	https://schoolerpindia.com/images/states/cg_01.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/cg_01.png	(from https://schoolerpindia.com/client.php)
12:16:45	10834/10834	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2013:45:00%20GMT	https://schoolerpindia.com/images/states/Maharashtra_01.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/images/states/Maharashtra_01.png	(from https://schoolerpindia.com/client.php)
